BAM sorting: 178788 mapped reads
BAM sorting bins genomic start loci:
1	0	32251317
2	0	145994128
3	0	154225204
4	0	173477349
5	1	47161757
6	1	216130968
7	2	51993926
8	3	80072757
9	4	150446928
10	5	31354001
11	5	73519910
12	6	26193689
13	6	143382582
14	7	144106174
15	8	134913062
16	9	102657629
17	10	47355130
18	10	75404201
19	11	49128529
20	11	108622666
21	12	111275669
22	14	40773751
23	15	172890
24	15	177047
25	15	30183639
26	16	6770869
27	16	45240938
28	17	23481568
29	18	10772576
30	18	39433391
31	18	51746846
32	19	56452891
33	20	8218123
34	20	8398332
35	20	8442820
36	21	29767439
37	22	47566759
38	24	2377
39	36	110170
40	36	154800
41	137	441267
42	137	488617
43	213	891092
44	440	3523775
45	442	3885810
46	445	1590841
47	446	2657683
48	614	134295
Thread #0 end of input stream, nextChar=-1
Completed: thread #1
Completed: thread #0
Joined thread # 1
Completed: thread #3
Completed: thread #2
Joined thread # 2
Joined thread # 3
Aug 25 19:15:36 ..... finished mapping
RAM after mapping:
VmPeak:	31903452 kB; VmSize:	31872688 kB; VmHWM:	31713852 kB; VmRSS:	31713576 kB; 
RAM after freeing genome index memory:
VmPeak:	31903452 kB; VmSize:	 1330920 kB; VmHWM:	31713852 kB; VmRSS:	 1171808 kB; 
Aug 25 19:15:39 ..... started sorting BAM
Max memory needed for sorting = 205756881
ALL DONE!
